DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	19q13.2	19	40840084	Intergenic	CYP2F2P - CYP2A6	171427	1548		13311	3454	rs35755165-A	rs35755165	0	35755165	intron_variant	1	0.562	8E-7	6.096910013008056		0.012	unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003264	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	3q21.3	3	128275593	EEFSEC	EEFSEC			60678			rs2811528-A	rs2811528	0	2811528	intron_variant	0	0.162	9E-7	6.045757490560675		0.012	unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003264	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	1q41	1	218521705	Intergenic	TGFB2 - LOC105372924	7042	105372924		77086	176859	rs12045035-A	rs12045035	0	12045035	intron_variant	1	0.17	9E-7	6.045757490560675		0.012	unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003264	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	3q21.3	3	128346623	EEFSEC	EEFSEC			60678			rs61044849-T	rs61044849	0	61044849	intron_variant	0	0.157	9E-7	6.045757490560675		0.012	unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003264	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	3q21.3	3	128259023	EEFSEC	EEFSEC			60678			rs2955096-A	rs2955096	0	2955096	intron_variant	0	0.162	9E-7	6.045757490560675		0.012	unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003264	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	15	78558216	Intergenic	PSMA4 - CHRNA5	5685	1138		8996	7304	rs28395178-A	rs28395178	0	28395178	intergenic_variant	1	0.191	9E-7	6.045757490560675		0.012	unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003264	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1/FVC ratio	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	3q21.3	3	128240026	EEFSEC	EEFSEC			60678			rs2955077-A	rs2955077	0	2955077	intron_variant	0	0.162	9E-7	6.045757490560675		0.012	unit increase	Illumina [NR] (imputed)	N	response to bronchodilator, FEV/FEC ratio	http://purl.obolibrary.org/obo/GO_0097366, http://www.ebi.ac.uk/efo/EFO_0004713	GCST003264	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	15	78720546	Intergenic	LOC105370913			105370913			rs113134286-T	rs113134286	1	12050570	intron_variant	0	0.382	4E-7	6.3979400086720375		0.048	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	15	78727204	Intergenic	LOC105370913			105370913			rs3829786-A	rs3829786	0	3829786	non_coding_transcript_exon_variant	0	0.383	4E-7	6.3979400086720375		0.048	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	15	78726682	Intergenic	LOC105370913			105370913			rs11629637-T	rs11629637	0	11629637	intron_variant	0	0.58	5E-7	6.301029995663981		0.048	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q22.1	4	88878055	FAM13A	FAM13A			10144			rs12648534-T	rs12648534	0	12648534	intron_variant	0	0.296	5E-7	6.301029995663981		0.048	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q22.1	4	88911381	FAM13A	FAM13A			10144			rs10019681-T	rs10019681	0	10019681	intron_variant	0	0.724	5E-7	6.301029995663981		0.048	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q22.1	4	88932928	FAM13A	FAM13A, LOC105377327			10144, 105377327			rs4693977-A	rs4693977	0	4693977	intron_variant	0	0.298	6E-7	6.221848749616356		0.048	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	15	78793715	ADAMTS7	ADAMTS7			11173			rs11632102-A	rs11632102	0	11632102	intron_variant	0	0.407	7E-7	6.154901959985743		0.048	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q31.21	4	144385151	Intergenic	LOC105377462			105377462			rs62334702-A	rs62334702	0	62334702	regulatory_region_variant	0	0.724	7E-7	6.154901959985743		0.048	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	15	78802945	ADAMTS7	ADAMTS7			11173			rs4887113-T	rs4887113	0	4887113	intron_variant	0	0.412	1E-6	6.0		0.048	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	15	78730274	Intergenic	LOC646934			646934			rs80229697-A	rs80229697	1	8027011	intron_variant	0	0.355	1E-6	6.0		0.048	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	15	78699774	Intergenic	LOC105370913			105370913			rs7169223-A	rs7169223	0	7169223	intron_variant	0	0.694	2E-6	5.698970004336019		0.048	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q31.21	4	144358521	Intergenic	LOC105377462			105377462			rs7688932-T	rs7688932	0	7688932	intergenic_variant	0	0.256	5E-6	5.301029995663981		0.048	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q31.21	4	144535989	Intergenic	LOC105377462			105377462			rs7692102-A	rs7692102	0	7692102	intergenic_variant	0	0.395	3E-7	6.522878745280337		0.047	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	8q24.3	8	143902552	Intergenic	EPPK1 - PLEC	83481	5339		23509	12595	rs7010805-T	rs7010805	0	7010805	regulatory_region_variant	1	0.47	6E-7	6.221848749616356		0.047	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q31.21	4	144328123	Intergenic	LOC105377462			105377462			rs12512788-A	rs12512788	0	12512788	intergenic_variant	0	0.564	6E-7	6.221848749616356		0.047	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	15	78731872	Intergenic	LOC646934			646934			rs11639375-A	rs11639375	0	11639375	intron_variant	0	0.375	7E-7	6.154901959985743		0.047	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	15	78731926	Intergenic	LOC646934			646934			rs11639382-A	rs11639382	0	11639382	non_coding_transcript_exon_variant	0	0.375	7E-7	6.154901959985743		0.047	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	15	78731091	Intergenic	LOC646934			646934			rs1825082-A	rs1825082	0	1825082	intron_variant	0	0.375	7E-7	6.154901959985743		0.047	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	15	78732008	Intergenic	LOC646934			646934			rs11639347-T	rs11639347	0	11639347	intron_variant	0	0.375	7E-7	6.154901959985743		0.047	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q31.21	4	144594617	Intergenic	KRT18P51 - HHIP-AS1	391703	646576		21631	48299	rs1542726-A	rs1542726	0	1542726	regulatory_region_variant	1	0.376	7E-7	6.154901959985743		0.047	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	15	78731424	Intergenic	LOC646934			646934			rs11639166-C	rs11639166	0	11639166	intron_variant	0	0.375	8E-7	6.096910013008056		0.047	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	1q41	1	218424986	TGFB2	TGFB2			7042			rs4846478-C	rs4846478	0	4846478	intron_variant	0	0.714	8E-7	6.096910013008056		0.047	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	1q41	1	218425127	TGFB2	TGFB2			7042			rs4846480-A	rs4846480	0	4846480	intron_variant	0	0.714	8E-7	6.096910013008056		0.047	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q22.1	4	88962828	FAM13A	FAM13A			10144			rs7671167-T	rs7671167	0	7671167	intron_variant	0	0.468	9E-8	7.045757490560675		0.046	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q31.21	4	144549452	Intergenic	LOC105377462			105377462			rs6828982-T	rs6828982	0	6828982	intergenic_variant	0	0.391	5E-7	6.301029995663981		0.046	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q31.21	4	144359226	Intergenic	LOC105377462			105377462			rs6537280-T	rs6537280	0	6537280	intergenic_variant	0	0.305	7E-7	6.154901959985743		0.046	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q31.21	4	144551614	Intergenic	LOC105377462			105377462			rs13113445-T	rs13113445	0	13113445	intergenic_variant	0	0.406	9E-7	6.045757490560675		0.046	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	1q41	1	218441563	TGFB2	TGFB2			7042			rs900-A	rs900	0	900	3_prime_UTR_variant	0	0.714	1E-6	6.0		0.046	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	15q25.1	15	78727268	Intergenic	LOC105370913			105370913			rs3813565-T	rs3813565	0	3813565	splice_region_variant	0	0.623	1E-6	6.0		0.046	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	8q24.3	8	143909325	Intergenic	EPPK1 - PLEC	83481	5339		30282	5822	rs56077246-T	rs56077246	0	56077246	intergenic_variant	1	0.621	2E-6	5.698970004336019		0.046	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
2016-10-14	26634245	Lutz SM	2015-12-03	BMC Genet	www.ncbi.nlm.nih.gov/pubmed/26634245	A genome-wide association study identifies risk loci for spirometric measures among smokers of European and African ancestry.	Post bronchodilator FEV1	10,094 European ancestry current and former smoker individuals, 3,260 African American current and former smoker individuals, 178 current and former smoker individuals	NA	4q22.1	4	88888722	FAM13A	FAM13A			10144			rs13328032-A	rs13328032	0	13328032	intron_variant	0	0.31	2E-6	5.698970004336019		0.046	NR unit decrease	Illumina [NR] (imputed)	N	forced expiratory volume, response to bronchodilator	http://www.ebi.ac.uk/efo/EFO_0004314, http://purl.obolibrary.org/obo/GO_0097366	GCST003262	Genome-wide genotyping array
